time,type,thing,fisher,weight,worth,total
1718549340401,junk,Scooter,varmintkoss,14.9,50,2920
1718549361644,epic,Pineapple,JohnnyQuizz,1.01,5,4768
1718549495964,epic,Yellow Mandarin Fish,alfiMS,0.16,148,4331
1718549575512,epic,Pineapple,necroso7,1.01,5,6145
1718549628234,rare,Red Discus,dudilidu_,0.44,99,1725
1718550047068,common,Perch,thanossoul,3,30,1384
1718550181647,junk,Skateboard,taylor047,2.42,40,1097
1718550209846,common,Carp,Ura3535,7.6,14,357
1718550233221,epic,Orange Discus,Psygineer,0.3,111,3951
1718550257932,common,Barracuda,JohnnyQuizz,7.7,26,4794
1718550452593,uncommon,Triggerfish,stecherdesgrauens,19.8,89,5840
1718550501878,rare,Olive Ridley Turtle,varmintkoss,45,89,3009
1718550560656,uncommon,Electric Catfish,necroso7,23,61,6206
1718550680827,junk,Coffee Cup,thanossoul,0.19,2,1386
1718550720120,rare,Yellowtang,alfiMS,0.63,81,4412
1718550848028,junk,Tire,dudilidu_,25,8,1733
1718550884106,epic,Sponge,madagascaradam,0.09,2,1897
1718551151569,junk,Car,stecherdesgrauens,1,309,6149
1718551175577,epic,Leatherback Turtle,JohnnyQuizz,408,143,4937
1718551198028,rare,Orange-Spotted Spinefoot,necroso7,0.09,65,6271
1718551802012,junk,Tire,necroso7,31,10,6281
1718551950746,common,Pike,DukeMozzarelli,0.83,8,349
1718551972270,common,Hermit Crab,Purple___Shadow,0.91,18,4294
1718551994165,uncommon,Scrapermouth Mbuna,stecherdesgrauens,0.18,37,6186
1718552035793,uncommon,Lobster,dudilidu_,0.91,64,1797
1718552113416,common,Carp,alfiMS,6.5,12,4424
1718552201858,junk,Skateboard,madagascaradam,2.76,46,1943
1718552646898,common,Salmon,necroso7,3.47,26,6307
1718552731516,common,Trout,stecherdesgrauens,0.84,13,6199
1718552892066,rare,Big Mamma Pickle,Purple___Shadow,0.49,99,4393
1718552975317,common,Hermit Crab,JohnnyQuizz,0.93,19,4956
1718553058325,common,Trout,alfiMS,0.97,15,4439
1718553178578,junk,VHS Tape,giggles3888,0.47,19,1468
1718553242462,rare,Tuna,dudilidu_,235,112,1909
1718553380412,rare,Wahoo,stecherdesgrauens,12.7,82,6281
1718553682450,epic,Loggerhead Turtle,alfiMS,145,150,4589
1718553864645,epic,Pineapple,kot1001,1,5,266
1718553886385,uncommon,Frontosa Cichlid,JohnnyQuizz,0.42,30,4986
1718553935913,junk,Can,mrdes1gner,0.56,6,163
1718554056195,legendary,Singing Fish,necroso7,4.33,173,6480
1718554078617,uncommon,Oyster,stecherdesgrauens,0.53,64,6345
1718554375979,uncommon,Butterfly Fish,alfiMS,0.09,42,4631
1718554424947,uncommon,Streaked Spinefoot,dudilidu_,0.16,33,1942
1718554645850,junk,Scooter,Purple___Shadow,15.4,51,4444
1718554669676,junk,Bike,Psygineer,11.3,34,3985
1718554695623,rare,Wahoo,necroso7,15.6,101,6581
1718554754711,uncommon,Red Eye Fish,stecherdesgrauens,2.27,32,6377
1718554776306,common,Hermit Crab,JohnnyQuizz,1.11,22,5008
1718554898203,uncommon,Starfish,leonidovy4,0.1,30,1577
1718554946161,legendary,Croissant Shark,giggles3888,1.06,264,1732
1718555003899,junk,Nugget,alfiMS,0.17,2,4633
1718555184787,junk,Bike,mva255,10.8,32,1588
1718555267005,common,Black Spotted Grunt,sstop1231,5.6,22,1202
1718555295723,common,Black Spotted Grunt,surfeus,4.67,19,714
1718555342811,common,Blue Discus,necroso7,0.19,19,6600
1718555429470,epic,Loggerhead Turtle,stecherdesgrauens,135,140,6517
1718555640314,rare,Olive Ridley Turtle,dudilidu_,42,85,2027
1718555678725,legendary,Treasure Chest,alfiMS,86,863,5496
1718555699891,junk,Soda Can,JohnnyQuizz,0.09,1,5009
1718555806587,rare,Sailfish,sirhunterr,72,92,591
1718556001580,junk,Tire,giggles3888,34,11,1743
1718556194387,junk,Thong,stecherdesgrauens,0.19,2,6519
1718556287430,common,Barracuda,taylor047,9.1,30,1127
1718556380877,common,Salmon,alfiMS,3.5,26,5522
1718556402634,common,Barracuda,JohnnyQuizz,9.3,31,5040
1718556825867,rare,Oreochromis,dudilidu_,2.45,82,2109
1718556859843,uncommon,Starfish,stecherdesgrauens,0.08,25,6544
1718556912264,common,Blue Discus,Aspio9,0.2,20,517
1718557037018,common,Black Spotted Grunt,alfiMS,4.51,18,5540
1718557183563,rare,Red Discus,Purple___Shadow,0.4,91,4535
1718557293467,common,Salmon,Psygineer,4.14,31,4016
1718557365818,common,Blue Discus,leonidovy4,0.22,22,1599
1718557388040,rare,Rainbow Cichlid,taylor047,0.42,54,1181
1718557542131,common,Salmon,stecherdesgrauens,4.49,34,6578
1718557623434,uncommon,Golden Redeye Rudd,varmintkoss,0.9,45,3054
1718557722523,epic,Loggerhead Turtle,alfiMS,145,151,5691
1718557921492,common,Atlantic Cod,mva255,44,33,1621
1718557944499,rare,Yellowtang,Psygineer,0.72,93,4109
1718557987742,junk,Thong,Purple___Shadow,0.21,2,4537
1718558097113,junk,Coffee Cup,JohnnyQuizz,0.19,2,5042
1718558189488,common,Black Redeye,stecherdesgrauens,35,26,6604
1718558425399,rare,Rubber Ducky,alfiMS,0.11,109,5800
1718558796505,uncommon,Scrapermouth Mbuna,Purple___Shadow,0.16,33,4570
1718558820857,epic,Powderblue Tang,CHUCKY_XS,0.8,160,3922
1718558849831,junk,Fish Cracker,CTPAX001,0.56,6,638
1718558871593,uncommon,Scrapermouth Mbuna,stecherdesgrauens,0.16,32,6636
1718558893988,rare,Emperor Angelfish,sstop1231,1.32,62,1264
1718558958598,rare,Green Sea Turtle,RClearDiamond,157,69,69
1718559048814,common,Mackerel,leonidovy4,1.99,20,1619
1718559077708,epic,Moorish Idol,alfiMS,1.63,147,5947
1718559178668,rare,Jellyfish Plushie,yasosus_bibus,0.48,86,278
1718559225040,junk,Henry's Shoe,dudilidu_,1.8,5,2114
1718559349667,junk,Thong,JohnnyQuizz,0.22,2,5044
1718559371532,uncommon,Murex Shellfish,varmintkoss,0.45,36,3090
1718559419256,rare,Yellowtang,RClearDiamond,0.58,75,144
1718559506275,junk,CB Longneck,stecherdesgrauens,0.21,2,6638
1718559786107,uncommon,Rabbitfish,alfiMS,1.97,34,5981
1718559907740,junk,Can,necroso7,0.55,5,6605
1718559938929,common,Mackerel,giggles3888,2.18,22,1765
1718560143277,common,Atlantic Cod,Psygineer,43,32,4141
1718560166639,junk,Trolley,JohnnyQuizz,16.6,8,5052
1718560378019,uncommon,Oyster,stecherdesgrauens,0.53,63,6701
1718560466607,rare,Yellowtang,alfiMS,0.59,75,6056
1718560530395,common,Mussel,necroso7,0.11,11,6616
1718560626222,common,Hermit Crab,sstop1231,0.96,19,1283
1718560802569,uncommon,Streaked Spinefoot,Psygineer,0.16,33,4174
1718560967291,uncommon,Frontosa Cichlid,thanossoul,0.44,31,1417
1718560988739,common,Carp,varmintkoss,8,15,3105
1718561083670,junk,Some Keys,stecherdesgrauens,0.22,11,6712
1718561130740,common,Trout,JohnnyQuizz,0.95,14,5066
1718561192375,common,Black Spotted Grunt,necroso7,4.39,18,6634
1718561231541,uncommon,Starfish,alfiMS,0.1,31,6087
1718561613323,uncommon,Oyster,thanossoul,0.46,55,1472
1718561650372,legendary,Zero,dudilidu_,10.6,794,2908

1718562645869,junk,Coffee Cup,staggerrilla,0.17,2,2
1718562667467,common,Perch,JohnnyQuizz,2.45,25,25
1718562688784,junk,Mug,sstop1231,0.42,8,8
1718562710244,common,Carp,alfiMS,7.9,15,15
1718562731619,common,Pike,Purple___Shadow,1.03,10,10
1718562753176,common,Black Spotted Grunt,necroso7,5,20,20
1718562774315,junk,Soda Can,LEONwubwub,0.11,1,1
1718562796940,rare,Orange-Spotted Spinefoot,thanossoul,0.11,75,75
1718562818441,common,Carp,yasosus_bibus,8.3,16,16
1718562870135,common,Barracuda,stecherdesgrauens,8.9,30,30
1718563293634,epic,Powderblue Tang,CHUCKY_XS,0.72,143,143
1718563352252,junk,Tire,alfiMS,27,9,24
1718563506773,uncommon,Red Eye Fish,stecherdesgrauens,2.4,34,64
1718563532324,common,Mackerel,Psygineer,1.93,19,19
1718563553699,junk,Tire,necroso7,24,8,28
1718563591734,uncommon,Golden Redeye Rudd,sstop1231,0.86,43,51
1718563660536,junk,Soda Can,thanossoul,0.1,1,76
1718563764268,junk,Can,JohnnyQuizz,0.54,5,30
1718563794480,junk,Vape,Purple___Shadow,0.19,9,19
1718563965711,uncommon,Butterfly Fish,CTPAX001,0.09,39,39
1718563987495,common,Atlantic Cod,alfiMS,41,31,55
1718564013128,uncommon,Electric Catfish,dudilidu_,23,60,60
1718564161152,uncommon,Electric Catfish,necroso7,24,63,91
1718564300347,rare,Arapaima,thanossoul,95,95,171
1718564325048,epic,Swordfish,stecherdesgrauens,222,177,241
1718564383080,junk,Strange Vase,TheGiftingChannel,0.48,10,10
1718564406441,epic,Orange Discus,Psygineer,0.3,110,129
1718564427975,common,Hermit Crab,sstop1231,0.96,19,70
1718564458043,common,Carp,leonidovy4,8.4,16,16
1718564500598,common,Blue Discus,Purple___Shadow,0.21,21,40
1718564522096,common,Black Spotted Grunt,JohnnyQuizz,4.13,17,47
1718564551387,junk,Nugget,CHUCKY_XS,0.19,2,145
1718564670933,common,Trout,alfiMS,1.1,16,71
1718564873082,rare,Sunfish,mrdes1gner,789,88,88
1718564918703,common,Atlantic Cod,thanossoul,36,27,198
1718564940889,uncommon,Watch,necroso7,0.21,52,143
1718564978588,junk,CB Longneck,stecherdesgrauens,0.19,2,243
1718565021387,junk,Vape,ymoxel,0.19,9,9
1718565221786,common,Mackerel,dudilidu_,1.94,19,79
1718565329758,common,Blue Discus,alfiMS,0.18,18,89
1718565465371,rare,Rainbow Cichlid,sstop1231,0.41,53,123
1718565566885,junk,Coffee Cup,JohnnyQuizz,0.22,2,49
1718565596309,epic,Old PC,thanossoul,22,222,420
1718565637895,rare,Rainbow Cichlid,stecherdesgrauens,0.47,61,304
1718565790677,junk,CB Longneck,necroso7,0.18,2,145
1718565887219,common,Blue Discus,Psygineer,0.21,21,150
1718566261372,epic,Shrimp Toy,stecherdesgrauens,0.94,94,398
1718566322225,common,Salmon,CHUCKY_XS,3.38,25,170
1718566389497,junk,Traffic Cone,varmintkoss,0.92,7,7
1718566416949,epic,Powderblue Tang,sstop1231,0.72,145,268
1718566438199,junk,Henry's Shoe,dudilidu_,2.06,5,84
1718566470347,uncommon,Oyster,JohnnyQuizz,0.51,61,110
1718566586271,junk,CB Longneck,alfiMS,0.2,2,91
1718566689210,epic,Moorish Idol,necroso7,1.77,159,304
1718567060079,epic,Moorish Idol,surfeus,2.04,184,184
1718567090787,uncommon,Frontosa Cichlid,JohnnyQuizz,0.53,37,147
1718567112814,uncommon,Watch,Psygineer,0.17,44,194
1718567137815,epic,Moorish Idol,sstop1231,2.13,192,460
1718567229618,uncommon,Peacock Bass,stecherdesgrauens,7.8,49,447
1718567359558,rare,Red Discus,necroso7,0.41,93,397
1718567431551,uncommon,Starfish,alfiMS,0.1,30,121
1718567648104,uncommon,Red Eye Fish,dudilidu_,2.12,30,114
1718567776592,common,Pike,ragnar175,0.96,10,10
1718567798516,uncommon,Frontosa Cichlid,JohnnyQuizz,0.54,38,185
1718567928388,junk,Broken Sword,surfeus,1.03,103,287
1718568082720,common,Blue Discus,stecherdesgrauens,0.22,22,469
1718568191542,epic,Moorish Idol,CHUCKY_XS,1.75,158,328
1718568414933,common,Atlantic Cod,JohnnyQuizz,36,27,212
1718568552977,uncommon,Murex Shellfish,alfiMS,0.51,41,162
1718568592040,uncommon,Watch,necroso7,0.21,52,449
1718568637276,junk,Traffic Cone,sstop1231,0.88,7,467
1718568985271,common,Trout,stecherdesgrauens,0.85,13,482
1718569007283,uncommon,Peacock Bass,ragnar175,6.9,43,53
1718569028492,junk,Nugget,jpreston25,0.22,2,2
1718569050392,uncommon,Red Eye Fish,JohnnyQuizz,2.64,37,249
1718569072049,uncommon,Sea Urchin,CHUCKY_XS,0.17,26,354
1718569141814,rare,Sunfish,t0x1nXz,832,92,92
1718569249897,rare,Parrot Fish,surfeus,1.69,59,346
1718569289564,legendary,Whale Shark,alfiMS,12,591,753
1718569326197,uncommon,Sea Urchin,necroso7,0.18,27,476
1718569395064,common,Mussel,sstop1231,0.09,9,476
1718569644907,common,Barracuda,LEONwubwub,7.8,26,27
1718569667311,rare,Parrot Fish,stecherdesgrauens,1.78,62,544
1718569690174,rare,Marlin,JohnnyQuizz,258,86,335
1718569711500,junk,Trolley,Psygineer,16.6,8,202
1718569980971,common,Black Spotted Grunt,thanossoul,4.7,19,439
1718570056844,junk,Broken Sword,necroso7,0.99,99,575
1718570096925,common,Blue Discus,alfiMS,0.21,21,774
1718570279576,epic,Pineapple,wiseshadow1990,0.84,4,4
1718570370236,rare,Orange-Spotted Spinefoot,ragnar175,0.1,72,125
1718570391436,junk,Coffee Cup,stecherdesgrauens,0.2,2,546
1718570413468,uncommon,Golden Redeye Rudd,JohnnyQuizz,0.88,44,379
1718570519997,junk,Soda Can,alesas2,0.11,1,1
1718570653257,uncommon,Lobster,Aspio9,0.88,61,61
1718570720642,junk,Can,alfiMS,0.45,5,779
1718570985117,junk,Traffic Cone,necroso7,0.95,8,583
1718571028516,junk,Coffee Cup,stecherdesgrauens,0.18,2,548
1718571165821,junk,Vape,CHUCKY_XS,0.18,9,363
1718571404152,common,Mussel,alfiMS,0.11,11,790
1718571564175,common,Blue Discus,thanossoul,0.16,16,455
1718571603265,uncommon,Rabbitfish,JohnnyQuizz,1.67,29,408
1718571624832,common,Black Spotted Grunt,Psygineer,5.2,21,223
1718571704622,junk,Vape,necroso7,0.19,9,592
1718571755441,uncommon,Frontosa Cichlid,ragnar175,0.51,36,161
1718571785047,epic,Orange Mandarin Fish,stecherdesgrauens,0.17,151,699
1718571989567,common,Black Spotted Grunt,CTPAX001,5.2,21,60
1718572141602,junk,Coffee Cup,alfiMS,0.2,2,792
1718572220977,rare,Parrot Fish,JohnnyQuizz,1.81,63,471
1718572268734,epic,Sponge,Purple___Shadow,0.08,2,42
1718572364877,uncommon,Watch,necroso7,0.19,47,639
1718572640882,epic,Powderblue Tang,CHUCKY_XS,0.77,154,154
1718572702405,uncommon,Murex Shellfish,mva255,0.42,33,33
1718572732232,rare,Big Mamma Pickle,varmintkoss,0.44,87,87
1718572832240,common,Perch,Psygineer,2.74,27,27
1718572855359,junk,Broken Sword,JohnnyQuizz,0.98,98,98
1718572969972,junk,Henry's Shoe,necroso7,2.22,6,6
1718573421677,uncommon,Triggerfish,sione89,19.4,87,87
1718573473319,junk,Mug,JohnnyQuizz,0.42,8,106
1718573494673,junk,Strange Vase,varmintkoss,0.5,10,97
1718573593583,common,Carp,necroso7,7,13,19
1718573678673,common,Black Redeye,thanossoul,43,32,32
1718573890883,junk,Coffee Cup,Psygineer,0.17,2,29
1718573992903,junk,Thong,Purple___Shadow,0.16,2,2
1718574095776,uncommon,Peacock Bass,JohnnyQuizz,8.4,52,158
1718574396834,junk,CB Longneck,thanossoul,0.17,2,34
1718574499813,junk,Tire,ymoxel,29,10,10
1718574599728,common,Blue Discus,varmintkoss,0.21,21,118
1718574716077,common,Black Spotted Grunt,JohnnyQuizz,4.1,16,174
1718574852906,epic,Pineapple,Purple___Shadow,1.02,5,7
1718574918274,uncommon,Starfish,necroso7,0.09,27,46
1718574953495,junk,Nugget,kolyaoleksyuk,0.22,2,2
1718575218941,junk,CB Longneck,varmintkoss,0.19,2,120
1718575250650,common,Pike,t0x1nXz,1.12,11,11
1718575272323,common,Black Redeye,thanossoul,34,26,60
1718575313693,junk,Traffic Cone,Psygineer,0.8,6,35
1718575725954,uncommon,Watch,Purple___Shadow,0.17,42,49
1718575931879,epic,Loggerhead Turtle,varmintkoss,142,147,267
1718575979631,junk,Strange Vase,necroso7,0.45,9,55
1718576042933,junk,Skateboard,thanossoul,2.57,43,103
1718576353191,junk,Some Keys,Purple___Shadow,0.2,10,59
1718576551986,uncommon,Watch,Psygineer,0.21,54,89
1718576575118,epic,Lion Fish,varmintkoss,0.83,99,366
1718576703563,legendary,Pink Rubber Ducky,JohnnyQuizz,4.06,325,499
1718576986234,junk,Nugget,necroso7,0.17,2,57
1718577059522,common,Black Spotted Grunt,Purple___Shadow,4.13,17,76
1718577477454,epic,Swordfish,stecherdesgrauens,245,196,196
1718577498770,junk,Tire,varmintkoss,25,8,374
1718577663466,junk,Bike,alfiMS,11.3,34,34
1718577785864,epic,Lion Fish,Psygineer,1.11,133,222
1718577946732,common,Black Spotted Grunt,necroso7,4.22,17,74
1718578239296,rare,Jellyfish Plushie,varmintkoss,0.41,74,448
1718578954593,common,Carp,varmintkoss,7.2,13,461
1718579016280,common,Black Redeye,thanossoul,39,29,132
1718579095313,uncommon,Oyster,Psygineer,0.53,64,286
1718579354437,epic,Yellow Mandarin Fish,Purple___Shadow,0.23,203,279
1718579685762,common,Black Redeye,necroso7,33,25,99
1718579911821,uncommon,Sea Urchin,thanossoul,0.17,26,158
1718580184838,legendary,Blue Whale,Psygineer,115,892,1178
1718580207831,rare,Tuna,Purple___Shadow,193,92,371
1718580453293,uncommon,Sea Urchin,lightb0011,0.22,33,33
1718580621539,common,Blue Discus,necroso7,0.18,18,117
1718580909383,epic,Leatherback Turtle,Psygineer,387,136,1314
1718581083996,junk,Soda Can,CHUCKY_XS,0.1,1,155
1718581113236,epic,Swordfish,Purple___Shadow,261,209,580
1718581247342,junk,Nugget,thanossoul,0.21,2,160
1718581321443,junk,Branch,necroso7,0.48,2,119
1718581970647,uncommon,Fish Fillet Burger,necroso7,1.11,6,125
1718582272578,legendary,Diamond,Purple___Shadow,0.09,918,1498
1718582677724,common,Trout,necroso7,0.92,14,139
1718583204506,epic,Pineapple,madagascaradam,0.93,5,5
1718583337227,common,Pike,varmintkoss,0.95,10,471
1718583646765,rare,Sailfish,thanossoul,61,79,239
1718583858227,common,Barracuda,Purple___Shadow,8.8,29,1527
1718583948388,rare,Sailfish,necroso7,61,79,218
1718584136198,uncommon,Golden Redeye Rudd,staringBunny,0.75,37,37
1718584157512,junk,Strange Vase,varmintkoss,0.41,8,479
1718584406784,rare,Oreochromis,madagascaradam,2.43,81,86
1718584725407,junk,Broken Sword,CHUCKY_XS,1.02,102,257
1718584888212,junk,Branch,Purple___Shadow,0.56,2,1529
1718584935140,junk,Strange Vase,varmintkoss,0.43,9,488
1718585071914,junk,Tire,madagascaradam,33,11,97
1718585144786,rare,Piranha,necroso7,0.99,79,297
1718585686998,common,Hermit Crab,varmintkoss,0.9,18,506
1718586006415,common,Black Redeye,necroso7,32,24,321
1718586031771,common,Mussel,thanossoul,0.11,11,250
1718586467956,common,Hermit Crab,madagascaradam,0.8,16,113
1718586489327,common,Mussel,varmintkoss,0.11,11,517
1718586584527,epic,Pineapple,jpreston25,0.96,5,5
1718586811473,junk,Mug,necroso7,0.44,9,330
1718586894243,junk,Fish Cracker,alfiMS,0.47,5,39
1718586968238,rare,Red-knobbed Starfish,Purple___Shadow,0.09,62,1591
1718587019584,uncommon,Murex Shellfish,stecherdesgrauens,0.52,42,238
1718587041375,common,Atlantic Cod,LEONwubwub,42,32,32
1718587380808,uncommon,Triggerfish,madagascaradam,18.3,82,195
1718587529269,junk,Soda Can,necroso7,0.09,1,331
1718587673666,junk,Coffee Cup,thanossoul,0.21,2,252
1718587852647,rare,Arapaima,Qwenphy,111,111,111
1718588100435,rare,Orange-Spotted Spinefoot,Purple___Shadow,0.11,75,1666
1718588157797,epic,Eagle Ray,CHUCKY_XS,216,206,463
1718588589210,common,Trout,thanossoul,1.06,16,268
1718588786383,common,Hermit Crab,Purple___Shadow,0.92,18,1684
1718588875643,common,Salmon,necroso7,3.41,26,357
1718588924274,rare,Sailfish,madagascaradam,69,89,284
1718589033385,uncommon,Lobster,Qwenphy,1.08,76,187
1718589202236,legendary,Golden Crown,Ura3535,1.08,540,540
1718589233222,junk,Skateboard,varmintkoss,2.95,49,566
1718589299057,uncommon,Butterfly Fish,LEONwubwub,0.09,39,71
1718589328050,uncommon,Red Eye Fish,jpreston25,2.57,36,41
1718589393806,common,Carp,Purple___Shadow,8.5,16,1700
1718589415231,common,Trout,thanossoul,0.92,14,282
1718589437687,rare,Rainbow Cichlid,alesas2,0.51,66,66
1718589725650,common,Atlantic Cod,Qwenphy,36,27,214
1718590024676,junk,Nugget,Purple___Shadow,0.19,2,1702
1718590059642,rare,Olive Ridley Turtle,thanossoul,39,79,361
1718590281351,common,Barracuda,necroso7,10,33,390
1718590303005,junk,Bike,CHUCKY_XS,8.3,25,488
1718590351720,rare,Clownfish,Aspio9,0.18,81,81
1718590662043,rare,Tuna,Purple___Shadow,225,108,1810
1718590845240,common,Mackerel,Qwenphy,1.83,18,232
1718591061751,rare,Yellowtang,necroso7,0.64,83,473
1718591178783,common,Blue Discus,Aspio9,0.16,16,97
1718591486540,rare,Orangespined Unicornfish,Qwenphy,1.03,77,309
1718591563235,common,Hermit Crab,CHUCKY_XS,0.93,19,507
1718591668210,uncommon,Scrapermouth Mbuna,Purple___Shadow,0.22,44,1854
1718591699443,common,Hermit Crab,giggles3888,1.13,23,23
1718592294552,junk,Can,Ura3535,0.56,6,546
1718592329410,uncommon,Fish Fillet Burger,staggerrilla,1.1,5,5
1718592494478,epic,Shrimp Toy,Purple___Shadow,0.91,91,1945
1718592515677,junk,Thong,alesas2,0.22,2,68
1718592537311,common,Salmon,Aspio9,3.24,24,121
1718592559814,rare,Green Sea Turtle,necroso7,152,67,540
1718592679560,junk,CB Longneck,ragnar175,0.16,2,2
1718592705367,uncommon,Oyster,sione89,0.46,55,142
1718592731512,legendary,Croissant Shark,ymoxel,1,249,259
1718592754546,rare,Jellyfish Plushie,Psygineer,0.52,94,1408
1718592778998,common,Pike,varmintkoss,0.97,10,576
1718593220624,rare,Arapaima,necroso7,108,108,648
1718593275748,common,Trout,Purple___Shadow,1.01,15,1960
1718593717975,common,Mussel,ragnar175,0.09,9,11
1718593739750,common,Perch,Psygineer,2.99,30,1438
1718593831792,common,Salmon,giggles3888,3.53,26,49
1718593853105,common,Pike,crayzeyez,0.83,8,8
1718593965048,common,Atlantic Cod,Purple___Shadow,42,32,1992
1718593988636,epic,Lion Fish,jpreston25,1.02,122,163
1718594624157,rare,Piranha,jpreston25,1.05,84,247
1718594807747,rare,Sailfish,giggles3888,69,89,138
1718594916229,rare,Tuna,necroso7,202,96,744
1718595794089,common,Perch,Psygineer,2.99,30,1468
1718595860814,common,Mussel,Purple___Shadow,0.08,8,2000
1718596129626,rare,Red Discus,necroso7,0.42,95,839
1718596258672,common,Atlantic Cod,missbrighteyes,42,31,31
1718596289827,common,Blue Discus,ragnar175,0.21,21,32
1718596687677,rare,Oreochromis,Purple___Shadow,2.66,89,2089
1718596927971,uncommon,Scrapermouth Mbuna,alfiMS,0.16,32,71
1718596950801,rare,Mahi Mahi,Psygineer,15.7,84,1552
1718596973293,rare,Orange-Spotted Spinefoot,missbrighteyes,0.1,67,98
1718597293320,junk,Funny Metal Tubes,stecherdesgrauens,0.17,2,240
1718597315859,rare,Parrot Fish,giggles3888,1.97,69,207
1718597359982,common,Perch,surfeus,3.03,30,30
1718597660554,common,Black Redeye,alfiMS,41,30,101
1718597818428,uncommon,Koi,wiseshadow1990,12.1,48,48
1718597935898,epic,Powderblue Tang,giggles3888,0.75,150,357
1718597957171,junk,Can,missbrighteyes,0.56,6,104
1718597979001,uncommon,Murex Shellfish,stecherdesgrauens,0.43,34,274
1718598001276,junk,Scooter,Purple___Shadow,16.9,56,2145
1718598068368,junk,CB Longneck,Psygineer,0.21,2,1554
1718598118893,uncommon,Rabbitfish,CHUCKY_XS,2.08,36,543
1718598498509,common,Perch,alfiMS,3.29,33,134
1718598520471,uncommon,Golden Redeye Rudd,ragnar175,0.8,40,72
1718598567068,junk,Broken Sword,surfeus,0.84,84,114
1718598872956,common,Carp,stecherdesgrauens,6.7,13,287
1718599146054,common,Pike,alfiMS,1.01,10,144
1718599207099,uncommon,Red Eye Fish,surfeus,2.2,31,145
1718599229308,rare,Rainbow Cichlid,Psygineer,0.41,53,1607
1718599416573,junk,Scooter,BeepsBPS,16.5,55,55
1718599465868,junk,Thong,giggles3888,0.23,2,359
1718599494710,junk,Soda Can,ragnar175,0.09,1,73
1718599528949,uncommon,Sea Urchin,stecherdesgrauens,0.16,24,311
1718599922466,common,Mackerel,alfiMS,2.24,22,166
1718600167498,common,Barracuda,stecherdesgrauens,7.8,26,337
1718600200873,common,Mussel,sstop1231,0.11,11,11
1718600324980,junk,Mug,madagascaradam,0.5,10,294
1718600347183,uncommon,Peacock Bass,Psygineer,8.3,52,1659
1718600598363,common,Mussel,alfiMS,0.1,10,176
1718601001522,junk,Coffee Cup,madagascaradam,0.17,2,296
1718601328200,rare,Tuna,meneldur,204,98,98
1718601350271,uncommon,Watch,surfeus,0.19,46,191
1718601416036,junk,Can,stecherdesgrauens,0.44,4,341
1718601479568,common,Pike,Psygineer,0.97,10,1669
1718601501266,common,Salmon,crayzeyez,3.58,27,35
1718601523783,rare,Oreochromis,teegreeen,2.04,68,68
1718601546797,rare,Jellyfish Plushie,alfiMS,0.52,93,269
1718601584603,common,Barracuda,Purple___Shadow,8.1,27,2172
1718601838185,epic,Old PC,leonidovy4,18.7,187,187
1718601862555,uncommon,Electric Catfish,madagascaradam,24,61,357
1718601990989,common,Black Spotted Grunt,meneldur,4.1,16,114
1718602416944,uncommon,Red Eye Fish,Purple___Shadow,2.22,31,2203
1718602525813,uncommon,Rabbitfish,madagascaradam,2.21,39,396
1718602590769,rare,Clownfish,Psygineer,0.2,90,1759
1718602659720,common,Blue Discus,CHUCKY_XS,0.22,22,565
1718602689660,epic,Moorish Idol,meneldur,1.8,162,276
1718602796664,epic,Octopus,mrdes1gner,9.5,142,142
1718603196025,rare,Sunfish,crayzeyez,955,106,141
1718603297103,junk,Traffic Cone,madagascaradam,1.02,8,404
1718603318900,common,Black Redeye,Psygineer,43,32,1791
1718603438577,junk,Bike,Purple___Shadow,8.7,26,2229
1718603463283,rare,Red-knobbed Starfish,meneldur,0.11,77,353
1718603599240,common,Mussel,stecherdesgrauens,0.08,8,349
1718603620565,junk,Vape,lightb0011,0.17,8,41
1718603731504,rare,Rainbow Cichlid,alfiMS,0.5,64,333
1718604031046,rare,Tuna,Psygineer,249,119,1910
1718604052501,common,Carp,teegreeen,6.7,13,81
1718604076961,common,Barracuda,meneldur,8,27,380
1718604254996,rare,Parrot Fish,CHUCKY_XS,2.05,72,637
1718604276316,junk,Strange Vase,stecherdesgrauens,0.42,8,357
1718604378678,rare,Clownfish,alfiMS,0.22,98,431
1718604408610,uncommon,Peacock Bass,madagascaradam,8.5,53,457
1718604435374,common,Trout,crayzeyez,0.95,14,155
1718604872041,common,Blue Discus,Psygineer,0.22,22,1932
1718604894028,uncommon,Streaked Spinefoot,meneldur,0.21,41,421
1718605236626,epic,Eagle Ray,ragnar175,186,177,250
1718605277211,uncommon,Watch,madagascaradam,0.19,48,505
1718605320333,common,Salmon,leonidovy4,4.45,33,220
1718605372307,rare,Nimbochromis,Purple___Shadow,2.71,59,2288
1718605415618,uncommon,Golden Redeye Rudd,CHUCKY_XS,0.9,45,682
1718605732646,junk,Some Keys,Psygineer,0.19,10,1942
1718605753810,junk,Soda Can,meneldur,0.09,1,422
1718605982306,junk,Some Keys,madagascaradam,0.17,9,514
1718606079405,common,Trout,stecherdesgrauens,0.96,14,371
1718606225585,junk,Tire,ragnar175,25,8,258
1718606484171,junk,Vape,alfiMS,0.17,9,440
1718606569534,junk,Soda Can,leonidovy4,0.11,1,221
1718606625151,rare,Oreochromis,meneldur,2.51,84,506
1718606784650,junk,Trolley,stecherdesgrauens,21,11,382
